,data,label,direction_down,direction_left,direction_right,direction_up
895,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/1402-04-03 11.42.28.wav,up,0,0,0,1
896,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/1402-04-03 11.42.32.wav,up,0,0,0,1
897,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/1402-04-03 11.42.32_noise.wav,up,0,0,0,1
898,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/1402-04-03 11.42.35.wav,up,0,0,0,1
899,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/1402-04-03 11.42.35_noise.wav,up,0,0,0,1
900,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/1402-04-03 11.42.38_noise.wav,up,0,0,0,1
901,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/1402-04-03 11.42.42.wav,up,0,0,0,1
902,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/1402-04-03 11.42.42_noise.wav,up,0,0,0,1
903,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/1402-04-03 11.42.53.wav,up,0,0,0,1
904,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/1402-04-03 11.42.53_noise.wav,up,0,0,0,1
905,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/1402-04-03 11.42.57_noise.wav,up,0,0,0,1
906,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/1402-04-03 11.42.59.wav,up,0,0,0,1
907,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/1402-04-03 11.42.59_noise.wav,up,0,0,0,1
908,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/1_4943117662428333027.wav,up,0,0,0,1
909,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/1_4943117662428333027_noise.wav,up,0,0,0,1
910,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/1_4943117662428333028.wav,up,0,0,0,1
911,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/1_4943117662428333028_noise.wav,up,0,0,0,1
912,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/1_4943117662428333029.wav,up,0,0,0,1
913,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/1_4943117662428333029_noise.wav,up,0,0,0,1
914,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/1_4943117662428333030_noise.wav,up,0,0,0,1
915,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/1_4943117662428333031.wav,up,0,0,0,1
916,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/1_4943117662428333032.wav,up,0,0,0,1
917,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/1_4943117662428333032_noise.wav,up,0,0,0,1
918,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/1_4943117662428333033.wav,up,0,0,0,1
919,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/1_4943117662428333033_noise.wav,up,0,0,0,1
920,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/1_4943117662428333034_noise.wav,up,0,0,0,1
921,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/1_4943117662428333035.wav,up,0,0,0,1
922,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/1_4943117662428333036.wav,up,0,0,0,1
923,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/1_4943117662428333036_noise.wav,up,0,0,0,1
924,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/AnyConv.com__msg-1583385616-23.wav,up,0,0,0,1
925,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/AnyConv.com__msg-1583385616-23_noise.wav,up,0,0,0,1
926,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/AnyConv.com__msg-1583385616-24_noise.wav,up,0,0,0,1
927,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/AnyConv.com__msg-1583385616-25_noise.wav,up,0,0,0,1
928,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/AnyConv.com__msg-1583385616-26.wav,up,0,0,0,1
929,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/AnyConv.com__msg-1583385616-26_noise.wav,up,0,0,0,1
930,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/AnyConv.com__msg-1583385616-27_noise.wav,up,0,0,0,1
931,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/AnyConv.com__msg-1583385616-28_noise.wav,up,0,0,0,1
932,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/AnyConv.com__msg-1583385616-29_noise.wav,up,0,0,0,1
933,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/AnyConv.com__msg-1583385616-30_noise.wav,up,0,0,0,1
934,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/AnyConv.com__msg-1583385616-31.wav,up,0,0,0,1
935,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/AnyConv.com__msg-1583385616-31_noise.wav,up,0,0,0,1
936,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/AnyConv.com__msg-1583385616-32.wav,up,0,0,0,1
937,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/extraData.wav,up,0,0,0,1
938,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/extraData_noise.wav,up,0,0,0,1
939,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Ghjv.wav,up,0,0,0,1
940,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Ghjv_noise.wav,up,0,0,0,1
941,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-10.wav,up,0,0,0,1
942,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-11.wav,up,0,0,0,1
943,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-12_noise.wav,up,0,0,0,1
944,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-13.wav,up,0,0,0,1
945,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-14.wav,up,0,0,0,1
946,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-14_noise.wav,up,0,0,0,1
947,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-17.wav,up,0,0,0,1
948,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-17_noise.wav,up,0,0,0,1
949,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-19.wav,up,0,0,0,1
950,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-21.wav,up,0,0,0,1
951,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-21_noise.wav,up,0,0,0,1
952,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-22.wav,up,0,0,0,1
953,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-22_noise.wav,up,0,0,0,1
954,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-23.wav,up,0,0,0,1
955,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-24_noise.wav,up,0,0,0,1
956,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-25.wav,up,0,0,0,1
957,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-26.wav,up,0,0,0,1
958,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-26_noise.wav,up,0,0,0,1
959,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-28.wav,up,0,0,0,1
960,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-28_noise.wav,up,0,0,0,1
961,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-29.wav,up,0,0,0,1
962,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-29_noise.wav,up,0,0,0,1
963,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-30_noise.wav,up,0,0,0,1
964,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-31.wav,up,0,0,0,1
965,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-31_noise.wav,up,0,0,0,1
966,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-33.wav,up,0,0,0,1
967,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-33_noise.wav,up,0,0,0,1
968,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-35.wav,up,0,0,0,1
969,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-35_noise.wav,up,0,0,0,1
970,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-37.wav,up,0,0,0,1
971,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-37_noise.wav,up,0,0,0,1
972,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-38_noise.wav,up,0,0,0,1
973,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-39.wav,up,0,0,0,1
974,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-39_noise.wav,up,0,0,0,1
975,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-40.wav,up,0,0,0,1
976,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-41_noise.wav,up,0,0,0,1
977,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-42.wav,up,0,0,0,1
978,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-42_noise.wav,up,0,0,0,1
979,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-43.wav,up,0,0,0,1
980,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-43_noise.wav,up,0,0,0,1
981,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-44.wav,up,0,0,0,1
982,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-44_noise.wav,up,0,0,0,1
983,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-46_noise.wav,up,0,0,0,1
984,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-47.wav,up,0,0,0,1
985,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-49_noise.wav,up,0,0,0,1
986,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-50_noise.wav,up,0,0,0,1
987,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-51.wav,up,0,0,0,1
988,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-52.wav,up,0,0,0,1
989,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-52_noise.wav,up,0,0,0,1
990,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-53.wav,up,0,0,0,1
991,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-53_noise.wav,up,0,0,0,1
992,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-55_noise.wav,up,0,0,0,1
993,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-6.wav,up,0,0,0,1
994,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-6_noise.wav,up,0,0,0,1
995,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-7.wav,up,0,0,0,1
996,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-7_noise.wav,up,0,0,0,1
997,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-8.wav,up,0,0,0,1
998,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/msg-1840141157-9_noise.wav,up,0,0,0,1
999,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/u1.wav,up,0,0,0,1
1000,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/u10.wav,up,0,0,0,1
1001,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/u10_noise.wav,up,0,0,0,1
1002,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/u11_noise.wav,up,0,0,0,1
1003,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/u12.wav,up,0,0,0,1
1004,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/u12_noise.wav,up,0,0,0,1
1005,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/u13.wav,up,0,0,0,1
1006,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/u2.wav,up,0,0,0,1
1007,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/u2_noise.wav,up,0,0,0,1
1008,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/u3.wav,up,0,0,0,1
1009,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/u3_noise.wav,up,0,0,0,1
1010,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/u4.wav,up,0,0,0,1
1011,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/u4_2_noise.wav,up,0,0,0,1
1012,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/u4_noise.wav,up,0,0,0,1
1013,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/u5.wav,up,0,0,0,1
1014,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/u5_noise.wav,up,0,0,0,1
1015,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/u6.wav,up,0,0,0,1
1016,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/u6_noise.wav,up,0,0,0,1
1017,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/u8.wav,up,0,0,0,1
1018,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/u9.wav,up,0,0,0,1
1019,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/up1.wav,up,0,0,0,1
1020,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Up10.wav,up,0,0,0,1
1021,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Up10_noise.wav,up,0,0,0,1
1022,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/up2.wav,up,0,0,0,1
1023,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/up3.wav,up,0,0,0,1
1024,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Up4.wav,up,0,0,0,1
1025,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Up4_noise.wav,up,0,0,0,1
1026,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Up5.wav,up,0,0,0,1
1027,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Up6.wav,up,0,0,0,1
1028,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Up6_noise.wav,up,0,0,0,1
1029,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Up7.wav,up,0,0,0,1
1030,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Up78.wav,up,0,0,0,1
1031,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Up78_noise.wav,up,0,0,0,1
1032,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Up79.wav,up,0,0,0,1
1033,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Up79_noise.wav,up,0,0,0,1
1034,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Up7_noise.wav,up,0,0,0,1
1035,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Up80.wav,up,0,0,0,1
1036,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Up80_noise.wav,up,0,0,0,1
1037,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Up81_noise.wav,up,0,0,0,1
1038,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Up82_noise.wav,up,0,0,0,1
1039,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Up83.wav,up,0,0,0,1
1040,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Up84_noise.wav,up,0,0,0,1
1041,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Up85.wav,up,0,0,0,1
1042,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Up85_noise.wav,up,0,0,0,1
1043,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Up8_noise.wav,up,0,0,0,1
1044,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Up9.wav,up,0,0,0,1
1045,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Up9_noise.wav,up,0,0,0,1
1046,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/upp1.wav,up,0,0,0,1
1047,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/upp2.wav,up,0,0,0,1
1048,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 037.wav,up,0,0,0,1
1049,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 037_noise.wav,up,0,0,0,1
1050,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 038.wav,up,0,0,0,1
1051,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 039.wav,up,0,0,0,1
1052,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 040.wav,up,0,0,0,1
1053,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 040_noise.wav,up,0,0,0,1
1054,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 041.wav,up,0,0,0,1
1055,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 041_noise.wav,up,0,0,0,1
1056,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 042.wav,up,0,0,0,1
1057,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 042_noise.wav,up,0,0,0,1
1058,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 043.wav,up,0,0,0,1
1059,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 043_noise.wav,up,0,0,0,1
1060,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 045.wav,up,0,0,0,1
1061,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 046.wav,up,0,0,0,1
1062,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 078.wav,up,0,0,0,1
1063,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 078_noise.wav,up,0,0,0,1
1064,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 079.wav,up,0,0,0,1
1065,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 079_noise.wav,up,0,0,0,1
1066,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 080.wav,up,0,0,0,1
1067,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 080_noise.wav,up,0,0,0,1
1068,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 081.wav,up,0,0,0,1
1069,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 081_noise.wav,up,0,0,0,1
1070,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 082_noise.wav,up,0,0,0,1
1071,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 098.wav,up,0,0,0,1
1072,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 098_noise.wav,up,0,0,0,1
1073,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 099.wav,up,0,0,0,1
1074,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 099_noise.wav,up,0,0,0,1
1075,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 100.wav,up,0,0,0,1
1076,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 101_noise.wav,up,0,0,0,1
1077,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 102_noise.wav,up,0,0,0,1
1078,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 118.wav,up,0,0,0,1
1079,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 118_noise.wav,up,0,0,0,1
1080,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 119_noise.wav,up,0,0,0,1
1081,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 121.wav,up,0,0,0,1
1082,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 121_noise.wav,up,0,0,0,1
1083,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 122.wav,up,0,0,0,1
1084,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 122_noise.wav,up,0,0,0,1
1085,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 138.wav,up,0,0,0,1
1086,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 138_noise.wav,up,0,0,0,1
1087,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 139_noise.wav,up,0,0,0,1
1088,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 140_noise.wav,up,0,0,0,1
1089,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 141.wav,up,0,0,0,1
1090,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 141_noise.wav,up,0,0,0,1
1091,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 156_noise.wav,up,0,0,0,1
1092,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 157.wav,up,0,0,0,1
1093,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 157_noise.wav,up,0,0,0,1
1094,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 158_noise.wav,up,0,0,0,1
1095,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 160_noise.wav,up,0,0,0,1
1096,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 161_noise.wav,up,0,0,0,1
1097,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 177.wav,up,0,0,0,1
1098,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 177_noise.wav,up,0,0,0,1
1099,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 178.wav,up,0,0,0,1
1100,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 178_noise.wav,up,0,0,0,1
1101,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 179.wav,up,0,0,0,1
1102,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 179_noise.wav,up,0,0,0,1
1103,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 180.wav,up,0,0,0,1
1104,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 181_noise.wav,up,0,0,0,1
1105,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 183.wav,up,0,0,0,1
1106,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 183_noise.wav,up,0,0,0,1
1107,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 184.wav,up,0,0,0,1
1108,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 185.wav,up,0,0,0,1
1109,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 185_noise.wav,up,0,0,0,1
1110,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 186.wav,up,0,0,0,1
1111,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 186_noise.wav,up,0,0,0,1
1112,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 217.wav,up,0,0,0,1
1113,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 218.wav,up,0,0,0,1
1114,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 220_noise.wav,up,0,0,0,1
1115,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 221.wav,up,0,0,0,1
1116,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 221_noise.wav,up,0,0,0,1
1117,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 222.wav,up,0,0,0,1
1118,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 222_noise.wav,up,0,0,0,1
1119,/mnt/g/onlinelessons/Multimedia/HW/project/dataset/final_data/train/up/Voice 223.wav,up,0,0,0,1
